service_id,age,years_of_service,deployment_days_last_90,avg_duty_hours_per_week,consecutive_duty_days,leave_days_taken_last_90,sleep_hours_avg,family_contact_days_last_30,disciplinary_flags_last_180,prior_incident_count,self_report_mood_score,journal_text,latent_stress_true,risk_label
SVC00517,38,15,78,45.6,19,9,6.73,15,0,0,10,"Routine day, nothing much to report.",0.571,Medium
SVC00517,38,15,28,59.9,24,12,5.43,11,0,0,5,"Been a normal week, keeping busy with regular tasks.",0.583,Medium
SVC00517,38,15,54,39.0,28,3,6.48,2,1,2,10,"Usual duty hours, a bit tired but okay overall.",0.611,Medium
SVC00517,38,15,0,57.6,12,13,6.56,18,0,0,9,"Nothing unusual, just getting through the schedule.",0.396,Low
SVC00517,38,15,39,50.9,11,9,5.44,9,1,0,10,"Been a normal week, keeping busy with regular tasks.",0.479,Medium
SVC00518,36,18,88,57.0,18,1,6.9,1,0,0,9,"Feeling steady. Caught up with family on call, that helped a lot.",0.541,Medium
SVC00518,36,18,62,30.0,16,12,5.44,10,0,0,8,"Standard patrol schedule, no major issues.",0.373,Low
SVC00518,36,18,20,42.5,27,11,5.48,0,0,0,4,"Usual duty hours, a bit tired but okay overall.",0.587,Medium
SVC00518,36,18,10,61.8,15,4,7.32,8,0,0,1,"Usual duty hours, a bit tired but okay overall.",0.634,Medium
SVC00518,36,18,65,35.3,29,11,6.53,11,0,0,5,"Nothing unusual, just getting through the schedule.",0.543,Medium
SVC00518,36,18,9,50.8,3,2,5.99,10,0,1,2,"Usual duty hours, a bit tired but okay overall.",0.518,Medium
SVC00519,20,2,74,58.1,1,0,6.03,3,0,0,10,"Standard patrol schedule, no major issues.",0.571,Medium
SVC00519,20,2,14,50.1,2,3,3.73,15,1,0,8,"Feeling isolated, it's been weeks since I saw my family.",0.401,Medium
SVC00519,20,2,53,30.0,29,2,6.91,7,0,1,4,Really frustrated and anxious about the extended deployment.,0.661,High
SVC00519,20,2,43,58.4,18,4,8.64,2,0,0,6,"Feeling steady. Caught up with family on call, that helped a lot.",0.729,High
SVC00519,20,2,5,65.0,0,11,6.17,13,0,0,3,"Been a normal week, keeping busy with regular tasks.",0.438,Medium
SVC00519,20,2,72,30.0,21,2,6.63,8,0,0,1,"Been a normal week, keeping busy with regular tasks.",0.648,Medium
SVC00520,24,6,35,53.4,26,6,7.22,15,2,0,10,"Routine day, nothing much to report.",0.606,Medium
SVC00520,24,6,61,66.6,3,10,6.75,4,0,0,5,"Routine day, nothing much to report.",0.444,Medium
SVC00520,24,6,29,54.5,24,5,8.87,14,0,0,4,"Nothing unusual, just getting through the schedule.",0.607,Medium
SVC00520,24,6,20,58.6,21,13,4.62,1,0,0,8,"Standard patrol schedule, no major issues.",0.522,Medium
SVC00520,24,6,29,60.8,7,6,5.9,16,0,0,7,"Usual duty hours, a bit tired but okay overall.",0.488,Medium
SVC00520,24,6,71,61.2,25,8,7.24,11,0,0,3,"Solid week, workload was manageable and the team is in good spirits.",0.726,High
SVC00521,29,11,65,44.5,5,7,4.42,5,2,1,8,"Usual duty hours, a bit tired but okay overall.",0.408,Medium
SVC00521,29,11,22,39.7,5,7,6.65,16,1,0,3,"Been a normal week, keeping busy with regular tasks.",0.338,Low
SVC00521,29,11,75,47.6,12,6,3.63,9,0,0,7,"Nothing unusual, just getting through the schedule.",0.587,Medium
SVC00521,29,11,16,43.8,3,8,6.8,7,0,0,8,"Routine day, nothing much to report.",0.368,Low
SVC00521,29,11,65,50.4,29,3,5.97,12,0,0,7,The back-to-back duty shifts are wearing me down badly.,0.678,High
SVC00521,29,11,38,39.2,11,7,6.25,14,1,0,1,"Usual duty hours, a bit tired but okay overall.",0.515,Medium
SVC00522,31,12,8,59.9,6,6,7.42,5,0,0,4,"Routine day, nothing much to report.",0.436,Medium
SVC00522,31,12,52,49.7,16,3,6.37,17,0,0,9,"Been a normal week, keeping busy with regular tasks.",0.522,Medium
SVC00522,31,12,79,47.5,15,11,6.6,16,1,0,8,"Feeling isolated, it's been weeks since I saw my family.",0.415,Medium
SVC00522,31,12,18,31.4,2,14,4.51,0,0,0,7,"Had a great time during the sports session, morale is high.",0.327,Low
SVC00522,31,12,46,63.1,23,9,8.27,18,0,0,8,"Routine day, nothing much to report.",0.508,Medium
SVC00522,31,12,58,61.0,4,6,5.74,18,1,0,6,"Routine day, nothing much to report.",0.6,Medium
SVC00523,36,18,19,30.0,1,10,6.15,18,0,0,6,"Slept well last night, feeling fresh for duty.",0.234,Low
SVC00523,36,18,10,55.5,8,4,5.13,16,0,0,6,"Feeling steady. Caught up with family on call, that helped a lot.",0.348,Low
SVC00523,36,18,33,50.6,20,10,3.23,5,1,0,8,"Usual duty hours, a bit tired but okay overall.",0.469,Medium
SVC00523,36,18,87,44.6,27,5,5.07,19,0,0,7,"Usual duty hours, a bit tired but okay overall.",0.584,Medium
SVC00523,36,18,84,68.1,26,11,5.17,14,1,0,2,The back-to-back duty shifts are wearing me down badly.,0.781,High
SVC00523,36,18,2,58.0,15,11,7.29,3,0,0,5,"Usual duty hours, a bit tired but okay overall.",0.502,Medium
SVC00524,51,23,16,74.8,22,7,3.94,10,0,0,10,"Standard patrol schedule, no major issues.",0.555,Medium
SVC00524,51,23,61,57.1,20,14,4.8,0,0,0,4,"Been a normal week, keeping busy with regular tasks.",0.593,Medium
SVC00524,51,23,22,76.6,6,13,7.22,7,0,0,10,"Struggling to cope, everything feels overwhelming lately.",0.377,Low
SVC00524,51,23,11,75.6,24,2,3.94,11,0,0,9,"Standard patrol schedule, no major issues.",0.716,High
SVC00524,51,23,12,69.8,28,0,5.97,1,1,0,3,Really frustrated and anxious about the extended deployment.,0.85,High
SVC00524,51,23,8,41.2,15,8,6.42,19,0,0,3,"Standard patrol schedule, no major issues.",0.494,Medium
SVC00525,48,25,85,35.8,20,0,5.88,11,0,0,10,"Usual duty hours, a bit tired but okay overall.",0.409,Medium
SVC00525,48,25,68,45.0,11,14,8.75,9,0,0,9,"Nothing unusual, just getting through the schedule.",0.374,Low
SVC00525,48,25,88,62.2,27,5,6.49,3,0,0,6,"Extremely exhausted, haven't slept properly in days.",0.885,High
SVC00525,48,25,83,47.9,20,10,5.0,13,0,0,4,The back-to-back duty shifts are wearing me down badly.,0.674,High
SVC00525,48,25,6,30.0,21,10,8.31,16,0,0,2,"Nothing unusual, just getting through the schedule.",0.445,Medium
SVC00525,48,25,66,56.1,12,7,6.89,11,0,0,5,"Nothing unusual, just getting through the schedule.",0.646,Medium
SVC00526,23,2,26,32.7,21,6,5.99,18,0,0,1,"Standard patrol schedule, no major issues.",0.562,Medium
SVC00526,23,2,11,62.4,26,5,6.88,16,1,0,10,"Nothing unusual, just getting through the schedule.",0.563,Medium
SVC00526,23,2,11,53.3,7,5,8.47,12,0,0,9,"Standard patrol schedule, no major issues.",0.403,Medium
SVC00526,23,2,59,75.1,13,13,5.35,11,0,0,2,"Usual duty hours, a bit tired but okay overall.",0.65,Medium
SVC00526,23,2,68,48.4,9,8,5.56,17,0,0,9,"Slept well last night, feeling fresh for duty.",0.303,Low
SVC00526,23,2,48,62.4,2,5,6.72,15,0,0,2,The back-to-back duty shifts are wearing me down badly.,0.501,Medium
SVC00527,40,22,82,47.8,8,1,7.19,17,0,0,9,"Been a normal week, keeping busy with regular tasks.",0.466,Medium
SVC00527,40,22,38,35.7,14,6,5.54,15,0,1,1,"Been a normal week, keeping busy with regular tasks.",0.445,Medium
SVC00527,40,22,5,31.3,14,13,6.18,16,0,0,9,Really frustrated and anxious about the extended deployment.,0.142,Low
SVC00527,40,22,66,36.6,20,1,6.23,3,1,1,4,"Been a normal week, keeping busy with regular tasks.",0.627,Medium
SVC00527,40,22,62,47.0,1,10,7.59,12,1,0,1,"Routine day, nothing much to report.",0.457,Medium
SVC00527,40,22,24,42.8,9,0,4.21,9,0,0,2,"Routine day, nothing much to report.",0.567,Medium
SVC00528,50,31,40,48.2,3,7,4.81,13,0,0,4,"Routine day, nothing much to report.",0.373,Low
SVC00528,50,31,67,51.3,20,3,4.66,19,0,0,5,Really frustrated and anxious about the extended deployment.,0.692,High
SVC00528,50,31,50,51.7,26,10,5.8,13,0,0,8,"Standard patrol schedule, no major issues.",0.584,Medium
SVC00528,50,31,79,36.0,24,3,7.17,5,1,0,6,"Standard patrol schedule, no major issues.",0.641,Medium
SVC00528,50,31,34,55.9,23,0,5.93,12,0,0,2,Really frustrated and anxious about the extended deployment.,0.735,High
SVC00528,50,31,38,73.4,15,13,5.33,19,0,0,6,"Been a normal week, keeping busy with regular tasks.",0.498,Medium
SVC00529,32,14,46,62.0,10,0,8.04,5,0,0,9,"Usual duty hours, a bit tired but okay overall.",0.408,Medium
SVC00529,32,14,82,33.0,1,0,7.21,13,0,0,1,"Standard patrol schedule, no major issues.",0.574,Medium
SVC00529,32,14,24,60.8,11,8,6.28,13,1,0,4,"Usual duty hours, a bit tired but okay overall.",0.527,Medium
SVC00529,32,14,64,48.7,18,7,5.29,7,0,0,2,"Routine day, nothing much to report.",0.662,High
SVC00529,32,14,47,53.8,6,12,6.32,13,0,0,9,"Been a normal week, keeping busy with regular tasks.",0.45,Medium
SVC00529,32,14,55,64.6,25,1,6.53,15,0,0,7,"Been a normal week, keeping busy with regular tasks.",0.623,Medium
SVC00530,22,4,35,50.6,24,10,7.86,5,0,0,6,"Usual duty hours, a bit tired but okay overall.",0.621,Medium
SVC00530,22,4,45,46.6,30,0,7.62,18,0,0,7,"Routine day, nothing much to report.",0.509,Medium
SVC00530,22,4,56,65.4,21,11,6.34,19,0,0,3,"Routine day, nothing much to report.",0.58,Medium
SVC00530,22,4,18,34.4,12,8,7.16,7,0,0,9,"Been a normal week, keeping busy with regular tasks.",0.286,Low
SVC00530,22,4,70,43.0,29,11,6.72,16,1,0,5,"Been a normal week, keeping busy with regular tasks.",0.611,Medium
SVC00530,22,4,1,48.5,29,5,4.52,3,0,0,2,"Nothing unusual, just getting through the schedule.",0.648,Medium
SVC00531,28,10,90,89.3,18,7,7.99,4,2,0,9,Really frustrated and anxious about the extended deployment.,0.731,High
SVC00531,28,10,18,40.4,20,6,6.71,4,0,1,1,"Routine day, nothing much to report.",0.579,Medium
SVC00531,28,10,79,81.3,27,0,6.52,19,0,0,9,"Feeling isolated, it's been weeks since I saw my family.",0.926,High
SVC00531,28,10,82,34.6,8,12,5.03,9,0,0,3,"Usual duty hours, a bit tired but okay overall.",0.42,Medium
SVC00531,28,10,80,44.8,0,4,7.46,9,0,0,10,"Usual duty hours, a bit tired but okay overall.",0.427,Medium
SVC00531,28,10,27,55.5,12,11,7.63,10,0,0,4,"Usual duty hours, a bit tired but okay overall.",0.509,Medium
SVC00532,34,16,35,44.4,11,8,6.42,19,0,0,6,"Been a normal week, keeping busy with regular tasks.",0.395,Low
SVC00532,34,16,18,63.5,5,11,6.76,6,1,0,2,"Routine day, nothing much to report.",0.472,Medium
SVC00532,34,16,22,54.3,24,6,6.59,3,0,0,3,"Feeling isolated, it's been weeks since I saw my family.",0.588,Medium
SVC00532,34,16,37,49.9,28,0,7.48,19,0,1,6,"Standard patrol schedule, no major issues.",0.576,Medium
SVC00532,34,16,45,61.8,5,14,5.3,14,0,0,6,"Standard patrol schedule, no major issues.",0.458,Medium
SVC00532,34,16,62,48.8,9,14,5.28,18,0,0,4,"Routine day, nothing much to report.",0.484,Medium
SVC00533,53,17,38,37.2,24,11,7.03,8,0,0,9,"Routine day, nothing much to report.",0.451,Medium
SVC00533,53,17,89,53.9,1,1,6.9,8,0,0,7,"Usual duty hours, a bit tired but okay overall.",0.478,Medium
SVC00533,53,17,32,34.7,1,6,6.8,5,1,0,7,"Routine day, nothing much to report.",0.357,Low
SVC00533,53,17,82,51.6,23,8,7.82,11,1,0,9,"Feeling isolated, it's been weeks since I saw my family.",0.534,Medium
SVC00533,53,17,66,60.1,1,0,5.34,18,0,0,6,"Nothing unusual, just getting through the schedule.",0.534,Medium
SVC00533,53,17,88,43.7,11,11,5.02,15,0,0,5,"Usual duty hours, a bit tired but okay overall.",0.55,Medium
SVC00534,51,5,70,53.2,27,1,6.49,7,0,1,2,"Usual duty hours, a bit tired but okay overall.",0.664,High
SVC00534,51,5,56,52.2,27,3,7.77,17,1,0,9,"Been a normal week, keeping busy with regular tasks.",0.555,Medium
SVC00534,51,5,22,58.0,19,3,6.85,10,0,0,2,"Standard patrol schedule, no major issues.",0.541,Medium
SVC00534,51,5,85,70.7,24,6,7.44,16,0,0,3,Really frustrated and anxious about the extended deployment.,0.831,High
SVC00534,51,5,6,36.8,22,3,3.97,10,0,0,6,"Standard patrol schedule, no major issues.",0.522,Medium
SVC00534,51,5,35,61.3,27,9,7.1,0,0,0,3,"Standard patrol schedule, no major issues.",0.534,Medium
SVC00535,32,11,33,39.5,19,7,6.18,17,1,0,4,"Routine day, nothing much to report.",0.412,Medium
SVC00535,32,11,86,40.9,4,5,3.85,13,0,0,6,"Routine day, nothing much to report.",0.501,Medium
SVC00535,32,11,65,38.9,20,4,5.92,4,0,0,8,"Standard patrol schedule, no major issues.",0.478,Medium
SVC00535,32,11,61,50.8,27,11,5.53,7,0,0,1,"Struggling to cope, everything feels overwhelming lately.",0.768,High
SVC00535,32,11,78,30.0,2,1,7.36,5,1,0,10,"Slept well last night, feeling fresh for duty.",0.481,Medium
SVC00535,32,11,57,62.7,22,5,4.77,15,0,0,6,"Feeling isolated, it's been weeks since I saw my family.",0.694,High
SVC00536,24,6,58,55.0,11,14,6.23,13,0,1,9,"Had a great time during the sports session, morale is high.",0.333,Low
SVC00536,24,6,75,58.2,11,8,7.73,8,0,0,5,"Been a normal week, keeping busy with regular tasks.",0.622,Medium
SVC00536,24,6,60,45.0,24,5,7.19,4,0,0,1,"Extremely exhausted, haven't slept properly in days.",0.709,High
SVC00536,24,6,47,37.9,25,1,4.82,6,1,0,3,"Usual duty hours, a bit tired but okay overall.",0.648,Medium
SVC00536,24,6,29,66.0,0,8,5.42,2,1,0,6,"Routine day, nothing much to report.",0.576,Medium
SVC00536,24,6,5,55.1,11,8,7.13,12,0,0,7,"Nothing unusual, just getting through the schedule.",0.428,Medium
SVC00537,26,8,78,40.8,27,0,4.85,13,0,0,8,"Been a normal week, keeping busy with regular tasks.",0.639,Medium
SVC00537,26,8,9,49.4,18,4,5.37,10,0,0,2,"Routine day, nothing much to report.",0.464,Medium
SVC00537,26,8,9,44.9,26,4,6.77,9,1,0,3,"Routine day, nothing much to report.",0.615,Medium
SVC00537,26,8,69,58.2,18,7,4.67,7,0,0,9,"Nothing unusual, just getting through the schedule.",0.547,Medium
SVC00537,26,8,49,52.3,8,5,6.34,16,0,0,6,"Routine day, nothing much to report.",0.384,Low
SVC00537,26,8,89,30.5,26,7,7.32,5,1,0,7,"Struggling to cope, everything feels overwhelming lately.",0.675,High
SVC00538,53,24,69,66.9,16,8,7.14,2,0,0,4,"Struggling to cope, everything feels overwhelming lately.",0.814,High
SVC00538,53,24,14,53.7,21,11,4.7,12,1,1,4,Really frustrated and anxious about the extended deployment.,0.651,High
SVC00538,53,24,48,31.4,11,5,7.82,11,0,0,1,"Usual duty hours, a bit tired but okay overall.",0.447,Medium
SVC00538,53,24,21,58.3,24,3,6.87,18,0,0,5,"Routine day, nothing much to report.",0.638,Medium
SVC00538,53,24,15,58.3,27,11,7.07,14,1,1,9,"Usual duty hours, a bit tired but okay overall.",0.625,Medium
SVC00538,53,24,44,47.7,29,14,8.2,17,0,0,10,"Been a normal week, keeping busy with regular tasks.",0.5,Medium
SVC00539,21,3,36,63.4,16,9,3.81,10,0,0,1,"Routine day, nothing much to report.",0.631,Medium
SVC00539,21,3,43,48.3,12,3,4.83,7,0,0,3,"Routine day, nothing much to report.",0.571,Medium
SVC00539,21,3,47,39.8,0,8,4.8,12,0,0,10,"Solid week, workload was manageable and the team is in good spirits.",0.288,Low
SVC00539,21,3,67,64.2,17,14,8.62,15,0,0,2,"Usual duty hours, a bit tired but okay overall.",0.628,Medium
SVC00539,21,3,84,75.2,18,2,9.16,8,0,0,7,"Standard patrol schedule, no major issues.",0.631,Medium
SVC00539,21,3,17,78.4,21,6,3.73,18,0,0,5,The back-to-back duty shifts are wearing me down badly.,0.663,High
SVC00540,31,13,19,45.9,11,2,8.59,2,0,0,8,"Usual duty hours, a bit tired but okay overall.",0.432,Medium
SVC00540,31,13,6,64.2,1,2,5.37,6,0,0,6,"Usual duty hours, a bit tired but okay overall.",0.49,Medium
SVC00540,31,13,78,42.9,18,0,8.23,13,0,0,2,"Usual duty hours, a bit tired but okay overall.",0.63,Medium
SVC00540,31,13,28,67.3,9,14,5.15,11,0,0,5,"Nothing unusual, just getting through the schedule.",0.398,Low
SVC00540,31,13,80,54.9,4,12,7.34,2,0,1,9,"Usual duty hours, a bit tired but okay overall.",0.379,Low
SVC00540,31,13,16,64.0,24,8,5.2,2,0,0,3,"Routine day, nothing much to report.",0.756,High
SVC00541,32,14,36,37.3,7,0,4.57,1,0,0,2,"Routine day, nothing much to report.",0.506,Medium
SVC00541,32,14,39,61.1,30,10,4.7,16,0,0,4,"Struggling to cope, everything feels overwhelming lately.",0.732,High
SVC00541,32,14,7,72.5,2,5,4.08,1,1,0,3,"Routine day, nothing much to report.",0.592,Medium
SVC00541,32,14,78,55.1,11,8,3.57,13,0,0,5,"Routine day, nothing much to report.",0.584,Medium
SVC00541,32,14,75,30.0,18,1,7.42,5,0,0,1,"Nothing unusual, just getting through the schedule.",0.604,Medium
SVC00541,32,14,1,51.0,8,0,7.5,7,0,0,3,"Usual duty hours, a bit tired but okay overall.",0.48,Medium
SVC00542,50,11,65,46.1,11,7,7.63,14,0,0,7,"Standard patrol schedule, no major issues.",0.467,Medium
SVC00542,50,11,89,36.1,0,1,7.36,2,0,1,4,"Been a normal week, keeping busy with regular tasks.",0.575,Medium
SVC00542,50,11,25,57.5,6,8,7.27,13,0,0,10,"Routine day, nothing much to report.",0.427,Medium
SVC00542,50,11,17,49.6,22,8,5.16,0,0,0,1,"Routine day, nothing much to report.",0.63,Medium
SVC00542,50,11,7,34.2,3,4,4.02,15,0,0,9,"Nothing unusual, just getting through the schedule.",0.287,Low
SVC00542,50,11,29,45.6,19,10,5.01,10,1,0,5,"Been a normal week, keeping busy with regular tasks.",0.493,Medium
SVC00543,47,3,0,39.3,10,13,6.48,3,0,0,7,"Slept well last night, feeling fresh for duty.",0.34,Low
SVC00543,47,3,88,58.2,25,2,4.46,19,0,0,3,"Extremely exhausted, haven't slept properly in days.",0.802,High
SVC00543,47,3,63,52.0,0,6,5.31,7,0,0,3,"Feeling steady. Caught up with family on call, that helped a lot.",0.435,Medium
SVC00543,47,3,24,43.9,13,1,4.99,17,0,0,1,"Been a normal week, keeping busy with regular tasks.",0.483,Medium
SVC00543,47,3,48,51.7,18,4,5.31,9,0,0,5,"Been a normal week, keeping busy with regular tasks.",0.58,Medium
SVC00543,47,3,76,66.3,27,5,6.92,14,0,0,10,"Been a normal week, keeping busy with regular tasks.",0.679,High
SVC00544,20,2,19,43.1,20,13,6.7,11,0,0,7,"Usual duty hours, a bit tired but okay overall.",0.475,Medium
SVC00544,20,2,13,50.3,28,8,6.9,3,0,0,7,"Been a normal week, keeping busy with regular tasks.",0.484,Medium
SVC00544,20,2,10,47.2,15,4,5.16,18,0,1,1,The back-to-back duty shifts are wearing me down badly.,0.523,Medium
SVC00544,20,2,62,44.3,9,1,5.18,17,0,0,9,"Been a normal week, keeping busy with regular tasks.",0.482,Medium
SVC00544,20,2,37,57.5,27,5,9.07,4,1,0,1,"Been a normal week, keeping busy with regular tasks.",0.716,High
SVC00544,20,2,56,56.2,26,2,6.96,16,0,0,9,"Feeling isolated, it's been weeks since I saw my family.",0.661,High
SVC00545,42,19,63,61.0,22,6,6.35,18,0,0,9,"Standard patrol schedule, no major issues.",0.492,Medium
SVC00545,42,19,64,53.6,25,2,7.52,1,0,1,4,"Feeling isolated, it's been weeks since I saw my family.",0.702,High
SVC00545,42,19,36,69.1,3,4,6.26,4,0,0,8,"Usual duty hours, a bit tired but okay overall.",0.515,Medium
SVC00545,42,19,22,53.5,6,2,5.53,10,1,0,10,"Standard patrol schedule, no major issues.",0.391,Low
SVC00545,42,19,58,68.7,28,14,6.33,4,0,0,3,The back-to-back duty shifts are wearing me down badly.,0.767,High
SVC00545,42,19,44,67.4,9,5,5.73,8,0,0,1,"Routine day, nothing much to report.",0.649,Medium
SVC00546,31,13,42,67.1,2,8,7.69,19,1,0,1,"Standard patrol schedule, no major issues.",0.56,Medium
SVC00546,31,13,67,69.2,13,12,5.6,17,1,0,4,"Extremely exhausted, haven't slept properly in days.",0.752,High
SVC00546,31,13,87,38.1,7,9,6.26,4,0,0,6,"Been a normal week, keeping busy with regular tasks.",0.601,Medium
SVC00546,31,13,40,49.3,22,10,8.38,9,0,0,6,"Usual duty hours, a bit tired but okay overall.",0.423,Medium
SVC00546,31,13,65,45.2,22,11,3.88,2,0,0,9,"Nothing unusual, just getting through the schedule.",0.613,Medium
SVC00546,31,13,15,39.0,5,1,5.35,7,0,0,10,"Standard patrol schedule, no major issues.",0.353,Low
SVC00547,39,13,90,57.0,0,10,6.76,9,0,0,8,"Nothing unusual, just getting through the schedule.",0.508,Medium
SVC00547,39,13,71,61.1,20,2,5.22,15,0,1,8,"Standard patrol schedule, no major issues.",0.586,Medium
SVC00547,39,13,68,57.5,2,11,5.37,16,0,0,3,"Nothing unusual, just getting through the schedule.",0.548,Medium
SVC00547,39,13,80,57.8,22,3,5.16,2,1,0,10,The back-to-back duty shifts are wearing me down badly.,0.727,High
SVC00547,39,13,29,45.9,14,9,6.45,1,0,0,10,"Usual duty hours, a bit tired but okay overall.",0.411,Medium
SVC00547,39,13,36,44.0,2,4,5.77,9,0,0,9,"Been a normal week, keeping busy with regular tasks.",0.476,Medium
SVC00548,45,25,85,41.5,24,3,7.75,1,0,0,3,"Usual duty hours, a bit tired but okay overall.",0.669,High
SVC00548,45,25,40,50.1,10,12,5.78,12,0,0,5,"Been a normal week, keeping busy with regular tasks.",0.425,Medium
SVC00548,45,25,86,62.1,25,11,7.5,19,0,0,7,"Routine day, nothing much to report.",0.585,Medium
SVC00548,45,25,16,59.7,29,5,7.79,10,0,0,4,"Usual duty hours, a bit tired but okay overall.",0.552,Medium
SVC00548,45,25,86,64.2,13,4,5.69,2,0,0,10,"Routine day, nothing much to report.",0.677,High
SVC00548,45,25,28,38.6,6,6,5.5,8,1,0,1,"Usual duty hours, a bit tired but okay overall.",0.384,Low
SVC00549,36,18,56,57.2,25,6,5.58,18,0,0,8,"Standard patrol schedule, no major issues.",0.555,Medium
SVC00549,36,18,30,54.6,28,3,5.49,19,0,0,7,"Usual duty hours, a bit tired but okay overall.",0.57,Medium
SVC00549,36,18,21,43.4,20,3,6.89,2,0,0,1,"Standard patrol schedule, no major issues.",0.549,Medium
SVC00549,36,18,40,53.5,19,14,4.96,2,0,0,6,"Usual duty hours, a bit tired but okay overall.",0.546,Medium
